Probe	Chromosome	Start	End	Probe Strand	Feature	ID	Description	Feature Strand	Type	Feature Orientation	Distance	DNMT_WT_ES	DNMT_WT_Epi_2	DNMT_KO_ES	DNMT_KO_Epi_2	TET_WT_ES	TET_WT_Epi_2	TET_KO_ES	TET_KO_Epi_2
Mbd6	10	127281956	127289018	-	Mbd6	ENSMUSG00000025409	methyl-CpG binding domain protein 6 [Source:MGI Symbol;Acc:MGI:106378]	-	gene	Name match	0	5.593035697937012	5.1848464012146	5.264550685882568	5.0667243003845215	5.115573883056641	3.3755786418914795	5.266872406005859	4.699769496917725
Ddit3	10	127290774	127296288	+	Ddit3	ENSMUSG00000025408	DNA-damage inducible transcript 3 [Source:MGI Symbol;Acc:MGI:109247]	+	gene	Name match	0	2.8040151596069336	1.9381338357925415	3.5064308643341064	1.2568573951721191	1.3857413530349731	2.070063591003418	2.3726398944854736	3.521287202835083
R3hdm2	10	127380327	127499384	+	R3hdm2	ENSMUSG00000025404	R3H domain containing 2 [Source:MGI Symbol;Acc:MGI:1919000]	+	gene	Name match	0	5.970429420471191	6.325923442840576	6.17262077331543	6.421680450439453	5.858451843261719	4.547299861907959	6.408732891082764	5.77411413192749
Ankrd52	10	128377115	128408704	+	Ankrd52	ENSMUSG00000014498	ankyrin repeat domain 52 [Source:MGI Symbol;Acc:MGI:2444029]	+	gene	Name match	0	5.137969493865967	4.958127498626709	5.030710220336914	4.819757461547852	5.0072455406188965	3.058504343032837	4.948974609375	4.743484020233154
Slc39a5	10	128395931	128401229	-	Slc39a5	ENSMUSG00000039878	solute carrier family 39 (metal ion transporter), member 5 [Source:MGI Symbol;Acc:MGI:1919336]	-	gene	Name match	0	-3.614579677581787	-3.66076397895813	-3.5776023864746094	-3.693835496902466	-3.5831987857818604	-3.571650505065918	-3.005038261413574	-0.25537505745887756
Gm31793	10	130542347	130571793	+	Gm31793	ENSMUSG00000112742	predicted gene, 31793 [Source:MGI Symbol;Acc:MGI:5590952]	+	gene	Name match	0	-1.6349005699157715	-0.45211926102638245	-2.5639450550079346	-1.5270344018936157	-2.2868759632110596	-2.2186858654022217	-0.14190222322940826	1.6589908599853516
Hormad2	11	4345814	4441105	-	Hormad2	ENSMUSG00000020419	HORMA domain containing 2 [Source:MGI Symbol;Acc:MGI:1923078]	-	gene	Name match	0	3.1618614196777344	3.8161633014678955	3.5855414867401123	3.569917678833008	1.8853179216384888	2.7720680236816406	3.247838020324707	4.6163506507873535
Xbp1	11	5520659	5525893	+	Xbp1	ENSMUSG00000020484	X-box binding protein 1 [Source:MGI Symbol;Acc:MGI:98970]	+	gene	Name match	0	5.052420616149902	5.369901180267334	5.155860900878906	5.645395278930664	5.647143840789795	6.418558120727539	4.885129928588867	5.141967296600342
Dbnl	11	5788488	5800962	+	Dbnl	ENSMUSG00000020476	drebrin-like [Source:MGI Symbol;Acc:MGI:700006]	+	gene	Name match	0	6.055339813232422	6.010990142822266	6.0190958976745605	5.9618401527404785	6.479542255401611	5.942707061767578	6.567656993865967	4.953217029571533
Ddc	11	11814101	11898144	-	Ddc	ENSMUSG00000020182	dopa decarboxylase [Source:MGI Symbol;Acc:MGI:94876]	-	gene	Name match	0	5.245533466339111	4.606843948364258	4.784679412841797	3.830442428588867	5.953834533691406	4.265998840332031	4.184060573577881	1.925454020500183
Grb10	11	11930508	12038683	-	Grb10	ENSMUSG00000020176	growth factor receptor bound protein 10 [Source:MGI Symbol;Acc:MGI:103232]	-	gene	Name match	0	5.581766128540039	6.665280818939209	5.403894424438477	6.4462738037109375	5.047874927520752	5.74286413192749	2.5639853477478027	4.377930164337158
Fancl	11	26386135	26471876	+	Fancl	ENSMUSG00000004018	Fanconi anemia, complementation group L [Source:MGI Symbol;Acc:MGI:1914280]	+	gene	Name match	0	5.0887885093688965	5.533840179443359	5.03239631652832	5.4160847663879395	5.557581424713135	6.2824530601501465	5.221285343170166	5.401591777801514
Nsg2	11	32000463	32059202	+	Nsg2	ENSMUSG00000020297	neuron specific gene family member 2 [Source:MGI Symbol;Acc:MGI:1202070]	+	gene	Name match	0	0.6041229963302612	2.5954861640930176	-1.8406366109848022	2.9486982822418213	0.287393182516098	5.002399444580078	0.8040788173675537	1.4435787200927734
Cyfip2	11	46193850	46312859	-	Cyfip2	ENSMUSG00000020340	cytoplasmic FMR1 interacting protein 2 [Source:MGI Symbol;Acc:MGI:1924134]	-	gene	Name match	0	3.14547061920166	3.545720100402832	2.720247507095337	3.4363596439361572	3.528564453125	3.69934344291687	5.3169355392456055	4.747305393218994
Irgm1	11	48861968	48871683	-	Irgm1	ENSMUSG00000046879	immunity-related GTPase family M member 1 [Source:MGI Symbol;Acc:MGI:107567]	-	gene	Name match	0	0.09011588990688324	3.6628170013427734	-0.8210055232048035	4.818624973297119	3.2667996883392334	2.831167221069336	0.7157277464866638	0.9501820206642151
Rnf130	11	50025346	50104758	+	Rnf130	ENSMUSG00000020376	ring finger protein 130 [Source:MGI Symbol;Acc:MGI:1891717]	+	gene	Name match	0	3.9648919105529785	3.3144423961639404	4.382156848907471	4.449962615966797	3.0640647411346436	4.382951259613037	4.430248260498047	5.503917217254639
Tbc1d9b	11	50131396	50172785	+	Tbc1d9b	ENSMUSG00000036644	TBC1 domain family, member 9B [Source:MGI Symbol;Acc:MGI:1924045]	+	gene	Name match	0	4.275331497192383	3.9002788066864014	4.685451984405518	4.042181491851807	4.811398029327393	3.1885955333709717	5.786061763763428	4.420791149139404
Hnrnpab	11	51600100	51606847	-	Hnrnpab	ENSMUSG00000020358	heterogeneous nuclear ribonucleoprotein A/B [Source:MGI Symbol;Acc:MGI:1330294]	-	gene	Name match	0	9.93487548828125	10.308430671691895	10.041484832763672	10.356614112854004	9.987641334533691	9.608221054077148	9.74819278717041	8.664093017578125
Ube2b	11	51985497	52000762	-	Ube2b	ENSMUSG00000020390	ubiquitin-conjugating enzyme E2B [Source:MGI Symbol;Acc:MGI:102944]	-	gene	Name match	0	5.3336944580078125	5.753908634185791	5.590343475341797	5.939314365386963	5.609591960906982	8.102263450622559	5.847709655761719	8.915661811828613
A630014C17Rik	11	52276055	52286179	+	A630014C17Rik	ENSMUSG00000086395	RIKEN cDNA A630014C17 gene [Source:MGI Symbol;Acc:MGI:3026989]	+	gene	Name match	0	-3.614579677581787	-2.5594286918640137	-3.5776023864746094	-3.693835496902466	-3.5831992626190186	-3.5209827423095703	-3.005038261413574	-0.4450487196445465
P4ha2	11	54100095	54131665	+	P4ha2	ENSMUSG00000018906	procollagen-proline, 2-oxoglutarate 4- dioxygenase (proline 4-hydroxylase), alpha II polypeptide [Source:MGI Symbol;Acc:MGI:894286]	+	gene	Name match	0	1.3151013851165771	2.678886651992798	0.5001525282859802	2.5829994678497314	0.21439920365810394	3.3239142894744873	3.6831161975860596	4.536089897155762
Hand1	11	57828705	57832818	-	Hand1	ENSMUSG00000037335	heart and neural crest derivatives expressed 1 [Source:MGI Symbol;Acc:MGI:103577]	-	gene	Name match	0	-3.6905813217163086	-2.4521191120147705	-3.5269346237182617	-3.5925004482269287	-3.5831987857818604	-2.6963393688201904	-1.8977289199829102	1.15208899974823
Zfp672	11	58315114	58330339	-	Zfp672	ENSMUSG00000049755	zinc finger protein 672 [Source:MGI Symbol;Acc:MGI:2442105]	-	gene	Name match	0	1.6890854835510254	0.6651058793067932	1.8879915475845337	0.9172375798225403	1.617108702659607	1.5830410718917847	1.3295458555221558	3.4062604904174805
4933439C10Rik	11	59505662	59513647	+	4933439C10Rik	ENSMUSG00000072893	RIKEN cDNA 4933439C10 gene [Source:MGI Symbol;Acc:MGI:1921726]	+	gene	Name match	0	0.435605525970459	1.9305648803710938	-0.4566356837749481	0.9559524655342102	-0.7019135355949402	1.3045992851257324	0.2972584664821625	3.3023109436035156
Myo15	11	60469339	60528369	+	Myo15	ENSMUSG00000042678	myosin XV [Source:MGI Symbol;Acc:MGI:1261811]	+	gene	Name match	0	-1.953615665435791	-1.539797306060791	-1.9614934921264648	-3.0641794204711914	-2.4252216815948486	-3.136981964111328	0.3742433488368988	1.1424514055252075
2410006H16Rik	11	62602877	62604807	+	2410006H16Rik	ENSMUSG00000086841	RIKEN cDNA 2410006H16 gene [Source:MGI Symbol;Acc:MGI:1916471]	+	gene	Name match	0	4.517203330993652	4.945388317108154	4.794358253479004	4.851665019989014	5.734350681304932	7.050180435180664	5.885740280151367	8.41955280303955
Tvp23b	11	62879455	62916780	+	Tvp23b	ENSMUSG00000014177	trans-golgi network vesicle protein 23B [Source:MGI Symbol;Acc:MGI:1914760]	+	gene	Name match	0	5.087828636169434	4.609025955200195	5.363622665405273	4.728562831878662	4.259008884429932	5.449493408203125	4.841106414794922	6.402708530426025
Pirt	11	66911981	66929876	+	Pirt	ENSMUSG00000048070	phosphoinositide-interacting regulator of transient receptor potential channels [Source:MGI Symbol;Acc:MGI:2443635]	+	gene	Name match	0	-0.6478981971740723	0.7608938217163086	-0.9614933133125305	1.038094401359558	2.0670268535614014	2.3618810176849365	0.5171911120414734	-1.4328733682632446
Gas7	11	67455437	67688990	+	Gas7	ENSMUSG00000033066	growth arrest specific 7 [Source:MGI Symbol;Acc:MGI:1202388]	+	gene	Name match	0	2.3413660526275635	0.39997851848602295	2.219747304916382	1.6715823411941528	2.302449941635132	-0.5830556750297546	3.583895444869995	2.0927562713623047
Pik3r5	11	68432121	68497849	+	Pik3r5	ENSMUSG00000020901	phosphoinositide-3-kinase regulatory subunit 5 [Source:MGI Symbol;Acc:MGI:2443588]	+	gene	Name match	0	-3.614579677581787	-1.2706791162490845	-2.9479458332061768	-0.3159259557723999	-3.633866548538208	-0.7605540752410889	-0.6324425339698792	2.386800527572632
Mfsd6l	11	68556186	68558245	+	Mfsd6l	ENSMUSG00000048329	major facilitator superfamily domain containing 6-like [Source:MGI Symbol;Acc:MGI:2384904]	+	gene	Name match	0	-3.6905813217163086	-3.0311079025268555	-3.5776023864746094	-3.693835496902466	-3.633866548538208	-3.571650505065918	-3.482691526412964	-0.21442283689975739
Dnah2os	11	69448548	69453676	+	Dnah2os	ENSMUSG00000086591	dynein, axonemal, heavy chain 2, opposite strand [Source:MGI Symbol;Acc:MGI:1924973]	+	gene	Name match	0	-0.473936527967453	-3.508761167526245	0.4016673266887665	-3.6431682109832764	0.8535785675048828	-3.571650505065918	2.2525219917297363	-0.37623175978660583
Trp53	11	69580359	69591873	+	Trp53	ENSMUSG00000059552	transformation related protein 53 [Source:MGI Symbol;Acc:MGI:98834]	+	gene	Name match	0	8.415935516357422	8.557040214538574	8.4662446975708	8.699832916259766	8.438506126403809	7.21680212020874	8.264540672302246	6.3773722648620605
Cldn7	11	69964779	69967885	+	Cldn7	ENSMUSG00000018569	claudin 7 [Source:MGI Symbol;Acc:MGI:1859285]	+	gene	Name match	0	1.2887399196624756	2.447031021118164	1.053304672241211	1.6787601709365845	-0.2944493591785431	3.0615394115448	3.5974273681640625	5.194637298583984
Asgr1	11	70054085	70057894	+	Asgr1	ENSMUSG00000020884	asialoglycoprotein receptor 1 [Source:MGI Symbol;Acc:MGI:88081]	+	gene	Name match	0	-3.6905813217163086	-3.6100962162017822	-3.5776023864746094	-3.6431682109832764	-3.5831987857818604	-3.5209827423095703	-1.490264892578125	2.459850549697876
Slc16a11	11	70212752	70216417	+	Slc16a11	ENSMUSG00000040938	solute carrier family 16 (monocarboxylic acid transporters), member 11 [Source:MGI Symbol;Acc:MGI:2663709]	+	gene	Name match	0	-3.6905813217163086	-2.623643636703491	-3.5776023864746094	-3.693835496902466	-3.633866548538208	-1.4778884649276733	-0.24061881005764008	1.6939573287963867
Alox15	11	70344152	70352031	-	Alox15	ENSMUSG00000018924	arachidonate 15-lipoxygenase [Source:MGI Symbol;Acc:MGI:87997]	-	gene	Name match	0	-3.5385780334472656	1.6600704193115234	-3.5776023864746094	2.2096898555755615	-3.633866548538208	-2.6963393688201904	-2.9543704986572266	1.0086272954940796
Mink1	11	70562881	70614483	+	Mink1	ENSMUSG00000020827	misshapen-like kinase 1 (zebrafish) [Source:MGI Symbol;Acc:MGI:1355329]	+	gene	Name match	0	5.632368087768555	5.895561218261719	5.4560699462890625	5.6953606605529785	5.361663341522217	4.148594856262207	6.236364364624023	5.428810119628906
Atp2a3	11	72961169	72993044	+	Atp2a3	ENSMUSG00000020788	ATPase, Ca++ transporting, ubiquitous [Source:MGI Symbol;Acc:MGI:1194503]	+	gene	Name match	0	4.595437049865723	2.0310163497924805	4.131698131561279	2.906313180923462	5.849405765533447	2.2650511264801025	6.517712116241455	3.951195001602173
Rflnb	11	76019194	76027782	-	Rflnb	ENSMUSG00000020846	refilin B [Source:MGI Symbol;Acc:MGI:1923816]	-	gene	Name match	0	-0.07914648950099945	1.3096814155578613	0.5508202910423279	1.632320523262024	-1.9339114427566528	1.2210654020309448	2.1976335048675537	2.9962539672851562
Gemin4	11	76210571	76217664	-	Gemin4	ENSMUSG00000049396	gem nuclear organelle associated protein 4 [Source:MGI Symbol;Acc:MGI:2449313]	-	gene	Name match	0	6.501887798309326	7.4686102867126465	6.561089992523193	7.388024806976318	6.602958679199219	6.21568489074707	6.582559108734131	5.1492486000061035
Nxn	11	76257198	76399140	-	Nxn	ENSMUSG00000020844	nucleoredoxin [Source:MGI Symbol;Acc:MGI:109331]	-	gene	Name match	0	5.627364158630371	5.837634563446045	5.994941711425781	6.136371612548828	6.582937717437744	7.770013809204102	6.826411724090576	6.634334564208984
Pipox	11	77880615	77894096	-	Pipox	ENSMUSG00000017453	pipecolic acid oxidase [Source:MGI Symbol;Acc:MGI:1197006]	-	gene	Name match	0	4.412350177764893	5.69713020324707	4.306463718414307	5.292206287384033	4.644911289215088	6.010715961456299	4.258282661437988	5.186174392700195
Aldoc	11	78322968	78327781	+	Aldoc	ENSMUSG00000017390	aldolase C, fructose-bisphosphate [Source:MGI Symbol;Acc:MGI:101863]	+	gene	Name match	0	2.021540880203247	1.7130824327468872	1.9903764724731445	2.0800464153289795	4.185083866119385	5.302854537963867	5.6409478187561035	6.462652683258057
Lyrm9	11	78826584	78846870	+	Lyrm9	ENSMUSG00000072640	LYR motif containing 9 [Source:MGI Symbol;Acc:MGI:1913524]	+	gene	Name match	0	2.421598434448242	3.451584577560425	2.555269479751587	3.543935775756836	1.9705047607421875	3.92836856842041	2.881230354309082	5.234416484832764
Nf1	11	79339693	79581612	+	Nf1	ENSMUSG00000020716	neurofibromin 1 [Source:MGI Symbol;Acc:MGI:97306]	+	gene	Name match	0	5.039838790893555	5.095077991485596	4.918101787567139	4.976616382598877	4.9132866859436035	3.7140369415283203	5.224845886230469	4.748071670532227
Slfn9	11	82978390	82991830	-	Slfn9	ENSMUSG00000069793	schlafen 9 [Source:MGI Symbol;Acc:MGI:2445121]	-	gene	Name match	0	5.357334136962891	6.405759334564209	5.607912063598633	6.45635986328125	3.0020477771759033	4.066046714782715	1.3627243041992188	0.6839590072631836
AI662270	11	83223576	83226604	+	AI662270	ENSMUSG00000087107	expressed sequence AI662270 [Source:MGI Symbol;Acc:MGI:2144254]	+	gene	Name match	0	6.143373012542725	6.369295597076416	5.656456470489502	4.928828716278076	4.5845723152160645	5.780609130859375	2.067883253097534	3.286001443862915
AA465934	11	83291699	83294632	+	AA465934	ENSMUSG00000093483	expressed sequence AA465934 [Source:MGI Symbol;Acc:MGI:2671018]	+	gene	Name match	0	2.030557870864868	1.9833191633224487	2.204362154006958	1.559094786643982	0.1353861689567566	1.8637586832046509	3.100388765335083	4.654672622680664
Gdpd1	11	87033867	87074062	-	Gdpd1	ENSMUSG00000061666	glycerophosphodiester phosphodiesterase domain containing 1 [Source:MGI Symbol;Acc:MGI:1913819]	-	gene	Name match	0	1.144582986831665	0.8824648857116699	1.7333160638809204	1.4518448114395142	1.4698891639709473	2.1958818435668945	2.8069965839385986	4.077735424041748
Sept4	11	87568903	87590539	+	Sept4	ENSMUSG00000020486	septin 4 [Source:MGI Symbol;Acc:MGI:1270156]	+	gene	Name match	0	-3.6905813217163086	-2.647106885910034	-3.4255990982055664	-2.290203332901001	-3.0042104721069336	-3.4703152179718018	-0.727095901966095	0.13393977284431458
Hsf5	11	87617164	87659542	+	Hsf5	ENSMUSG00000070345	heat shock transcription factor family member 5 [Source:MGI Symbol;Acc:MGI:2685585]	+	gene	Name match	0	-0.2238997519016266	0.3776070773601532	0.15964145958423615	0.39609456062316895	-1.4387692213058472	0.18374259769916534	0.5505339503288269	2.9346141815185547
Epx	11	87864000	87875536	-	Epx	ENSMUSG00000052234	eosinophil peroxidase [Source:MGI Symbol;Acc:MGI:107569]	-	gene	Name match	0	-3.6905813217163086	-1.7989999055862427	-2.8972785472869873	-3.693835496902466	-1.191741943359375	-0.0040671625174582005	-0.2777881920337677	2.893744468688965
Dynll2	11	87979525	87987533	-	Dynll2	ENSMUSG00000020483	dynein light chain LC8-type 2 [Source:MGI Symbol;Acc:MGI:1915347]	-	gene	Name match	0	7.83677864074707	7.597789764404297	8.089345932006836	7.842288970947266	7.621676921844482	7.162724018096924	7.060899257659912	6.094706058502197
Srsf1	11	88047373	88053755	+	Srsf1	ENSMUSG00000018379	serine/arginine-rich splicing factor 1 [Source:MGI Symbol;Acc:MGI:98283]	+	gene	Name match	0	9.427294731140137	9.858149528503418	9.531580924987793	9.918525695800781	9.663765907287598	9.42624282836914	9.330024719238281	8.391186714172363
Gm15892	11	88059066	88067476	+	Gm15892	ENSMUSG00000087373	predicted gene 15892 [Source:MGI Symbol;Acc:MGI:3801833]	+	gene	Name match	0	-3.614579677581787	-2.697774648666382	-3.476267099380493	-2.541832447052002	-3.5831992626190186	-3.0433294773101807	-3.055706024169922	1.2346512079238892
Gm45716	11	90187683	90251255	+	Gm45716	ENSMUSG00000110344	predicted gene 45716 [Source:MGI Symbol;Acc:MGI:5804831]	+	gene	Name match	0	1.2387163639068604	0.3278307020664215	1.5288714170455933	0.2887851297855377	0.849587619304657	1.9982315301895142	1.6292215585708618	4.105705261230469
Mmd	11	90249456	90278589	+	Mmd	ENSMUSG00000003948	monocyte to macrophage differentiation- associated [Source:MGI Symbol;Acc:MGI:1914718]	+	gene	Name match	0	2.8927407264709473	1.7224740982055664	2.948946237564087	1.8825716972351074	2.8778398036956787	3.2917239665985107	3.997819185256958	4.669456481933594
Abcc3	11	94343295	94392997	-	Abcc3	ENSMUSG00000020865	ATP-binding cassette, sub-family C (CFTR/MRP), member 3 [Source:MGI Symbol;Acc:MGI:1923658]	-	gene	Name match	0	-0.6478981971740723	-2.2064638137817383	-1.294826865196228	-3.6431682109832764	-3.5831987857818604	-3.571650505065918	0.5171911120414734	0.7642561793327332
Cacna1g	11	94408391	94474198	-	Cacna1g	ENSMUSG00000020866	calcium channel, voltage-dependent, T type, alpha 1G subunit [Source:MGI Symbol;Acc:MGI:1201678]	-	gene	Name match	0	-3.0385780334472656	2.491781711578369	-3.5269343852996826	1.8383375406265259	-3.5831992626190186	-1.3010503053665161	-1.184418797492981	2.0537989139556885
Acsf2	11	94557102	94601871	-	Acsf2	ENSMUSG00000076435	acyl-CoA synthetase family member 2 [Source:MGI Symbol;Acc:MGI:2388287]	-	gene	Name match	0	5.843831539154053	3.5702202320098877	5.510481357574463	3.1345443725585938	4.779323101043701	3.319976806640625	6.106330871582031	4.563288688659668
Ppp1r9b	11	94991035	95006899	+	Ppp1r9b	ENSMUSG00000038976	protein phosphatase 1, regulatory subunit 9B [Source:MGI Symbol;Acc:MGI:2387581]	+	gene	Name match	0	5.948184967041016	5.477830410003662	6.007997989654541	4.7839274406433105	5.742185592651367	3.753394842147827	5.6676554679870605	5.116450786590576
Itga3	11	95044474	95076801	-	Itga3	ENSMUSG00000001507	integrin alpha 3 [Source:MGI Symbol;Acc:MGI:96602]	-	gene	Name match	0	6.462286949157715	7.545682430267334	5.952218532562256	6.545755863189697	5.592225551605225	4.983438491821289	4.882277011871338	6.443596363067627
Socs7	11	97362551	97398542	+	Socs7	ENSMUSG00000038485	suppressor of cytokine signaling 7 [Source:MGI Symbol;Acc:MGI:2651588]	+	gene	Name match	0	5.2581467628479	5.040154933929443	5.468289852142334	4.874361038208008	5.251022815704346	3.7054502964019775	5.703389644622803	4.847462177276611
Srcin1	11	97509340	97576186	-	Srcin1	ENSMUSG00000038453	SRC kinase signaling inhibitor 1 [Source:MGI Symbol;Acc:MGI:1933179]	-	gene	Name match	0	2.8672096729278564	2.737199544906616	3.168569326400757	2.6459591388702393	2.419156074523926	0.5802351832389832	3.0167014598846436	3.1722867488861084
Cdk12	11	98203059	98278504	+	Cdk12	ENSMUSG00000003119	cyclin-dependent kinase 12 [Source:MGI Symbol;Acc:MGI:1098802]	+	gene	Name match	0	7.408110618591309	7.238044738769531	7.448545932769775	7.383787631988525	7.040258407592773	5.4739556312561035	6.672023773193359	6.54901647567749
Igfbp4	11	99041244	99054392	+	Igfbp4	ENSMUSG00000017493	insulin-like growth factor binding protein 4 [Source:MGI Symbol;Acc:MGI:96439]	+	gene	Name match	0	-1.9536155462265015	2.6690969467163086	-1.877647042274475	2.0470104217529297	1.760209083557129	4.516623020172119	1.857866644859314	2.694822311401367
Stat5b	11	100780731	100850724	-	Stat5b	ENSMUSG00000020919	signal transducer and activator of transcription 5B [Source:MGI Symbol;Acc:MGI:103035]	-	gene	Name match	0	2.722222089767456	0.8554913997650146	2.660834550857544	1.4925967454910278	3.7424304485321045	2.0941851139068604	4.692112445831299	3.505268096923828
Cntd1	11	101279012	101296317	+	Cntd1	ENSMUSG00000078653	cyclin N-terminal domain containing 1 [Source:MGI Symbol;Acc:MGI:1923965]	+	gene	Name match	0	0.6041229963302612	1.8286641836166382	1.5101858377456665	2.19293212890625	0.7372426986694336	3.886434555053711	0.0895816907286644	5.361804962158203
Arl4d	11	101665541	101667832	+	Arl4d	ENSMUSG00000034936	ADP-ribosylation factor-like 4D [Source:MGI Symbol;Acc:MGI:1933155]	+	gene	Name match	0	3.559300422668457	3.7013673782348633	3.6455113887786865	3.259831428527832	2.391247034072876	3.369502067565918	2.9770491123199463	1.4435787200927734
Ubtf	11	102304560	102319742	-	Ubtf	ENSMUSG00000020923	upstream binding transcription factor, RNA polymerase I [Source:MGI Symbol;Acc:MGI:98512]	-	gene	Name match	0	8.588006973266602	8.519848823547363	8.653857231140137	8.445268630981445	8.73838996887207	7.405035495758057	8.136711120605469	6.313636779785156
Itga2b	11	102453297	102470122	-	Itga2b	ENSMUSG00000034664	integrin alpha 2b [Source:MGI Symbol;Acc:MGI:96601]	-	gene	Name match	0	-0.3686530292034149	-0.5729759335517883	-1.5949815511703491	-1.8691920042037964	-3.0042104721069336	0.4257683753967285	-1.7359200716018677	2.648320436477661
Meioc	11	102663716	102682237	+	Meioc	ENSMUSG00000051455	meiosis specific with coiled-coil domain [Source:MGI Symbol;Acc:MGI:2686410]	+	gene	Name match	0	2.75108003616333	5.390621185302734	2.547630548477173	5.253245830535889	2.694031000137329	5.3558831214904785	4.560035705566406	6.386274814605713
Gjc1	11	102799579	102819700	-	Gjc1	ENSMUSG00000034520	gap junction protein, gamma 1 [Source:MGI Symbol;Acc:MGI:95718]	-	gene	Name match	0	5.742621421813965	4.810201168060303	5.7208733558654785	5.278781414031982	6.404895782470703	6.035841464996338	6.441575527191162	5.217505931854248
Hexim1	11	103116231	103119725	+	Hexim1	ENSMUSG00000048878	hexamethylene bis-acetamide inducible 1 [Source:MGI Symbol;Acc:MGI:2385923]	+	gene	Name match	0	6.274641990661621	5.585177898406982	5.891172885894775	5.462789058685303	6.574742794036865	4.925167083740234	6.3938164710998535	3.7901370525360107
Plekhm1	11	103364275	103412687	-	Plekhm1	ENSMUSG00000034247	pleckstrin homology domain containing, family M (with RUN domain) member 1 [Source:MGI Symbol;Acc:MGI:2443207]	-	gene	Name match	0	6.068666458129883	5.701122760772705	5.397676467895508	5.7834696769714355	5.885347843170166	4.085766315460205	6.042201995849609	5.162768840789795
Tanc2	11	105589986	105929304	+	Tanc2	ENSMUSG00000053580	tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2 [Source:MGI Symbol;Acc:MGI:2444121]	+	gene	Name match	0	2.7348690032958984	3.0674827098846436	2.682929754257202	3.6157891750335693	1.1843332052230835	1.4795516729354858	3.1534316539764404	3.1914796829223633
Rgs9	11	109225355	109298129	-	Rgs9	ENSMUSG00000020599	regulator of G-protein signaling 9 [Source:MGI Symbol;Acc:MGI:1338824]	-	gene	Name match	0	3.292811870574951	2.284071683883667	3.3450138568878174	2.251755952835083	2.1859171390533447	0.9873065948486328	3.327432632446289	2.9999778270721436
Cd300lf	11	115116214	115133992	-	Cd300lf	ENSMUSG00000047798	CD300 molecule like family member F [Source:MGI Symbol;Acc:MGI:2442359]	-	gene	Name match	0	-1.5851328372955322	-3.66076397895813	-3.5776023864746094	-3.693835496902466	-3.633866548538208	-3.571650266647339	-1.847061276435852	-0.571219265460968
Caskin2	11	115799183	115813639	-	Caskin2	ENSMUSG00000034471	CASK-interacting protein 2 [Source:MGI Symbol;Acc:MGI:2157062]	-	gene	Name match	0	5.092432975769043	4.133573055267334	4.933162689208984	3.2562434673309326	4.648352146148682	1.7779278755187988	4.904199600219727	3.654569625854492
Llgl2	11	115824049	115855780	+	Llgl2	ENSMUSG00000020782	LLGL2 scribble cell polarity complex component [Source:MGI Symbol;Acc:MGI:1918843]	+	gene	Name match	0	7.044968605041504	6.972874164581299	7.148643493652344	6.8089752197265625	6.814511775970459	5.355642795562744	7.259448528289795	6.3526177406311035
Myo15b	11	115858406	115892603	+	Myo15b	ENSMUSG00000034427	myosin XVB [Source:MGI Symbol;Acc:MGI:2685534]	+	gene	Name match	0	0.5463844537734985	0.29613417387008667	1.3408035039901733	-0.04055723920464516	0.14619337022304535	0.1854269951581955	1.9251331090927124	2.547398805618286
Unk	11	116030322	116061214	+	Unk	ENSMUSG00000020770	unkempt family zinc finger [Source:MGI Symbol;Acc:MGI:2442456]	+	gene	Name match	0	4.591073036193848	4.904386520385742	4.4555535316467285	4.962749004364014	4.737888336181641	3.6244068145751953	4.861252307891846	4.654196262359619
Trim47	11	116105752	116127210	-	Trim47	ENSMUSG00000020773	tripartite motif-containing 47 [Source:MGI Symbol;Acc:MGI:1917374]	-	gene	Name match	0	1.0388309955596924	-2.401451349258423	0.987997829914093	-1.8827391862869263	-0.4015997350215912	-2.3259952068328857	0.9888702034950256	1.3006309270858765
Evpl	11	116220559	116238077	-	Evpl	ENSMUSG00000034282	envoplakin [Source:MGI Symbol;Acc:MGI:107507]	-	gene	Name match	0	-1.953615665435791	2.666802406311035	0.40384817123413086	0.9911617636680603	0.04173795506358147	0.8629007935523987	3.046196699142456	3.5479648113250732
Qrich2	11	116441325	116466241	-	Qrich2	ENSMUSG00000070331	glutamine rich 2 [Source:MGI Symbol;Acc:MGI:2684912]	-	gene	Name match	0	-1.953615665435791	-2.257131814956665	-2.1233022212982178	-3.0135116577148438	-3.633866548538208	-3.571650266647339	-2.7087154388427734	-0.19939351081848145
Rhbdf2	11	116598165	116627019	-	Rhbdf2	ENSMUSG00000020806	rhomboid 5 homolog 2 [Source:MGI Symbol;Acc:MGI:2442473]	-	gene	Name match	0	5.223141670227051	4.564304351806641	5.052861213684082	4.450723648071289	4.32033109664917	2.21746563911438	5.15813684463501	4.108740329742432
Cbx4	11	119077573	119086221	-	Cbx4	ENSMUSG00000039989	chromobox 4 [Source:MGI Symbol;Acc:MGI:1195985]	-	gene	Name match	0	4.814805030822754	2.1979849338531494	4.717700004577637	2.4854395389556885	2.5347189903259277	-0.6815409660339355	3.8662726879119873	2.412625551223755
