Probe	Chromosome	Start	End	Probe Strand	Feature	ID	Description	Feature Strand	Type	Feature Orientation	Distance	2i DNMT WT	2i DNMT KO	EpiLC d2 DNMT WT	EpiLC d2 DNMT KO	EB DNMT WT d2	EB DNMT KO d2	EB DNMT WT d4	EB DNMT KO d4	EB DNMT WT d6	EB DNMT KO d6	EB DNMT WT d8	EB DNMT KO d8
Cxcl12	6	117168535	117181367	+	Cxcl12	ENSMUSG00000061353	chemokine (C-X-C motif) ligand 12 [Source:MGI Symbol;Acc:MGI:103556]	+	gene	Name match	0	-3.614579677581787	-3.5269343852996826	2.493720293045044	2.072284460067749	4.683237552642822	4.338330268859863	5.2819108963012695	3.094528913497925	3.1366825103759766	2.2192795276641846	5.032249450683594	2.5327651500701904
Tuba8	6	121210696	121226854	+	Tuba8	ENSMUSG00000030137	tubulin, alpha 8 [Source:MGI Symbol;Acc:MGI:1858225]	+	gene	Name match	0	-2.453615665435791	-1.8972784280776978	-0.7469601631164551	-1.3037506341934204	-3.413576364517212	-2.04923939704895	-2.1204395294189453	-1.4318691492080688	0.525482714176178	0.20352153480052948	0.685014545917511	-0.8848951458930969
Acrbp	6	125049689	125063267	+	Acrbp	ENSMUSG00000072770	proacrosin binding protein [Source:MGI Symbol;Acc:MGI:1859515]	+	gene	Name match	0	2.0749289989471436	1.7156583070755005	2.1577882766723633	2.445558547973633	2.4620401859283447	3.365055561065674	2.499785900115967	2.865967035293579	2.2846946716308594	2.9090521335601807	2.806999921798706	2.8830318450927734
Capza3	6	140041252	140042778	+	Capza3	ENSMUSG00000041791	capping protein (actin filament) muscle Z- line, alpha 3 [Source:MGI Symbol;Acc:MGI:106221]	+	gene	Name match	0	-3.6905813217163086	-3.5776023864746094	-3.66076397895813	-3.693835496902466	-3.565579414367676	-3.604919910430908	-3.6761200428009033	-3.6728012561798096	-3.708965301513672	-3.533722162246704	-3.7444210052490234	-3.6414921283721924
Pde3a	6	141249269	141507448	+	Pde3a	ENSMUSG00000041741	phosphodiesterase 3A, cGMP inhibited [Source:MGI Symbol;Acc:MGI:1860764]	+	gene	Name match	0	0.8966042399406433	0.35915055871009827	-1.0250238180160522	-1.7112149000167847	-0.9581356644630432	-0.562237024307251	1.5456587076187134	-0.09002409130334854	4.42736291885376	0.9050511717796326	6.29487943649292	2.476388692855835
Bsph1	7	13450841	13473449	+	Bsph1	ENSMUSG00000074378	binder of sperm protein homolog 1 [Source:MGI Symbol;Acc:MGI:2685613]	+	gene	Name match	0	-3.6905813217163086	-3.5776023864746094	-3.66076397895813	-3.693835496902466	-3.565579414367676	-3.604919910430908	-3.6761200428009033	-3.6728012561798096	-3.708965301513672	-3.533722162246704	-3.7444210052490234	-3.6414921283721924
Bsph2	7	13554864	13571067	-	Bsph2	ENSMUSG00000078800	binder of sperm protein homolog 2 [Source:MGI Symbol;Acc:MGI:1924934]	-	gene	Name match	0	-3.6905813217163086	-3.5776023864746094	-3.66076397895813	-3.693835496902466	-3.565579414367676	-3.604919910430908	-3.6761200428009033	-3.6728012561798096	-3.708965301513672	-3.533722162246704	-3.7444210052490234	-3.6414921283721924
Nanos2	7	18987400	18988962	+	Nanos2	ENSMUSG00000051965	nanos C2HC-type zinc finger 2 [Source:MGI Symbol;Acc:MGI:2676627]	+	gene	Name match	0	-3.6905813217163086	-3.5269343852996826	-3.66076397895813	-3.6431682109832764	-3.565579414367676	-3.604919910430908	-3.600118637084961	-3.622133255004883	-3.708965301513672	-3.4830543994903564	-3.693753242492676	-3.5908243656158447
Rsph6a	7	19054690	19074447	+	Rsph6a	ENSMUSG00000040866	radial spoke head 6 homolog A (Chlamydomonas) [Source:MGI Symbol;Acc:MGI:1927643]	+	gene	Name match	0	-3.6905813217163086	-3.5776023864746094	-3.081775665283203	-3.0135116577148438	-2.1112797260284424	-3.4529166221618652	-3.6761200428009033	-3.6728012561798096	-3.708965301513672	-3.533722162246704	-3.693753242492676	-3.5908241271972656
Six5	7	19094594	19098549	+	Six5	ENSMUSG00000040841	sine oculis-related homeobox 5 [Source:MGI Symbol;Acc:MGI:106220]	+	gene	Name match	0	1.546384572982788	1.5218509435653687	1.8570165634155273	2.1063363552093506	1.8896589279174805	2.8231775760650635	3.175722599029541	2.781052589416504	4.269134044647217	3.066178560256958	4.685308933258057	3.467787504196167
Ercc1	7	19344778	19356524	+	Ercc1	ENSMUSG00000003549	excision repair cross-complementing rodent repair deficiency, complementation group 1 [Source:MGI Symbol;Acc:MGI:95412]	+	gene	Name match	0	4.307198524475098	4.337656497955322	4.029717922210693	4.228471755981445	4.117466449737549	4.1694135665893555	4.591381072998047	4.266005992889404	4.242172718048096	4.133574962615967	4.180527687072754	4.1015496253967285
Klc3	7	19394437	19404104	-	Klc3	ENSMUSG00000040714	kinesin light chain 3 [Source:MGI Symbol;Acc:MGI:1277971]	-	gene	Name match	0	0.005153357982635498	0.6076263189315796	2.18725323677063	1.9319700002670288	3.741060972213745	4.120625972747803	4.667414665222168	4.218186855316162	4.447308540344238	4.30386209487915	4.046213626861572	3.9149868488311768
Nectin2	7	19716644	19750483	-	Nectin2	ENSMUSG00000062300	nectin cell adhesion molecule 2 [Source:MGI Symbol;Acc:MGI:97822]	-	gene	Name match	0	5.933895111083984	6.067625522613525	6.521631240844727	6.050581455230713	6.470445156097412	6.33537483215332	7.377370834350586	6.909307956695557	7.131141662597656	6.622215270996094	6.88391637802124	6.773611545562744
Dmrtc2	7	24870057	24877651	+	Dmrtc2	ENSMUSG00000011349	doublesex and mab-3 related transcription factor like family C2 [Source:MGI Symbol;Acc:MGI:1918491]	+	gene	Name match	0	-3.5385780334472656	-3.5269346237182617	-0.9373456835746765	0.1322900950908661	-0.4182957410812378	0.006514720618724823	-0.5706716179847717	0.8487102389335632	-3.6076297760009766	1.0728099346160889	-2.5864436626434326	1.119095802307129
Sirt2	7	28766735	28788661	+	Sirt2	ENSMUSG00000015149	sirtuin 2 [Source:MGI Symbol;Acc:MGI:1927664]	+	gene	Name match	0	3.150027275085449	3.2548344135284424	4.139672756195068	4.0428547859191895	4.329334735870361	4.207923889160156	4.887206077575684	4.859928131103516	5.2762579917907715	4.574521064758301	5.628658294677734	4.763888835906982
Yif1b	7	29238329	29247597	+	Yif1b	ENSMUSG00000030588	Yip1 interacting factor homolog B (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1924504]	+	gene	Name match	0	5.546144485473633	5.5691986083984375	4.987846374511719	5.133550643920898	5.178857803344727	5.17561149597168	5.595486640930176	5.390049457550049	5.216599941253662	5.522945404052734	5.176034450531006	5.488651275634766
Kmt2b	7	30568858	30588726	-	Kmt2b	ENSMUSG00000006307	lysine (K)-specific methyltransferase 2B [Source:MGI Symbol;Acc:MGI:109565]	-	gene	Name match	0	7.563640117645264	7.129439830780029	7.357357025146484	7.019018173217773	7.46038818359375	7.0445556640625	7.135125160217285	7.272254943847656	7.233257293701172	7.303493022918701	7.203546047210693	7.291988372802734
Tdrd12	7	35469098	35537745	-	Tdrd12	ENSMUSG00000030491	tudor domain containing 12 [Source:MGI Symbol;Acc:MGI:1919231]	-	gene	Name match	0	5.901790618896484	5.9004693031311035	5.893838882446289	6.2023468017578125	5.946587085723877	6.509081840515137	4.420825004577637	5.600823879241943	1.042798638343811	5.830580234527588	0.1841810792684555	5.795082092285156
Bax	7	45461697	45466898	-	Bax	ENSMUSG00000003873	BCL2-associated X protein [Source:MGI Symbol;Acc:MGI:99702]	-	gene	Name match	0	7.587736129760742	7.495960235595703	7.594878673553467	7.608170986175537	7.812249660491943	7.940657138824463	7.210290908813477	7.677687168121338	6.858653545379639	7.5465240478515625	6.527618885040283	7.391813278198242
Oca2	7	56239760	56536518	+	Oca2	ENSMUSG00000030450	oculocutaneous albinism II [Source:MGI Symbol;Acc:MGI:97454]	+	gene	Name match	0	-3.6905813217163086	-3.5776023864746094	-3.081775665283203	-3.6431682109832764	-3.565579414367676	-3.604919910430908	-3.600118637084961	-3.622133255004883	-3.708965301513672	-3.533722162246704	-3.7444210052490234	-3.6414921283721924
Ndn	7	62346569	62350262	+	Ndn	ENSMUSG00000033585	necdin [Source:MGI Symbol;Acc:MGI:97290]	+	gene	Name match	0	2.2824478149414062	3.443693161010742	1.655190110206604	3.6167984008789062	4.104572772979736	5.224328517913818	4.949016571044922	5.418674468994141	5.925129413604736	5.136687755584717	7.232875823974609	5.740076065063477
Abhd2	7	79273199	79365508	+	Abhd2	ENSMUSG00000039202	abhydrolase domain containing 2 [Source:MGI Symbol;Acc:MGI:1914344]	+	gene	Name match	0	6.509207725524902	6.534453868865967	5.395366191864014	5.473081111907959	5.261627197265625	5.411255836486816	5.243015289306641	5.427726745605469	6.23967170715332	5.695862293243408	6.139547348022461	5.836252689361572
Cib1	7	80227147	80232813	-	Cib1	ENSMUSG00000030538	calcium and integrin binding 1 (calmyrin) [Source:MGI Symbol;Acc:MGI:1344418]	-	gene	Name match	0	5.129671096801758	5.213216304779053	4.622853755950928	4.637285232543945	4.326231479644775	4.597660541534424	4.096073627471924	4.694356918334961	3.366290330886841	4.871580600738525	4.046947002410889	4.618271350860596
Bnc1	7	81966672	81992292	-	Bnc1	ENSMUSG00000025105	basonuclin 1 [Source:MGI Symbol;Acc:MGI:1097164]	-	gene	Name match	0	-3.614579677581787	-3.1429336071014404	-2.4062845706939697	-2.128394365310669	-1.0136855840682983	0.4410344362258911	-2.731635570526123	-0.7134430408477783	3.833704948425293	1.4413251876831055	5.6988959312438965	0.716945469379425
Ddias	7	92857525	92874247	-	Ddias	ENSMUSG00000030641	DNA damage-induced apoptosis suppressor [Source:MGI Symbol;Acc:MGI:1921291]	-	gene	Name match	0	5.358083724975586	5.364758014678955	5.3027663230896	5.3546833992004395	5.530242919921875	5.534245491027832	4.934732437133789	5.391923904418945	4.418647766113281	5.30800724029541	4.736670970916748	5.332061290740967
Dnhd1	7	105650827	105721799	+	Dnhd1	ENSMUSG00000030882	dynein heavy chain domain 1 [Source:MGI Symbol;Acc:MGI:1924755]	+	gene	Name match	0	-0.8776140213012695	-0.2381850928068161	-0.4198320806026459	0.038094352930784225	0.8413808941841125	-0.29195281863212585	0.6045770645141602	0.7396552562713623	0.983416736125946	0.7799723744392395	2.0177786350250244	0.34644269943237305
Calca	7	114631478	114636357	-	Calca	ENSMUSG00000030669	calcitonin/calcitonin-related polypeptide, alpha [Source:MGI Symbol;Acc:MGI:2151253]	-	gene	Name match	0	-3.6905813217163086	-3.476266860961914	3.001293182373047	3.03242564201355	4.268413543701172	4.84807014465332	3.210449695587158	3.565812349319458	-0.3607237637042999	3.4605553150177	0.280683308839798	3.29740309715271
Pdilt	7	119486587	119523489	-	Pdilt	ENSMUSG00000030968	protein disulfide isomerase-like, testis expressed [Source:MGI Symbol;Acc:MGI:1919080]	-	gene	Name match	0	-3.6905813217163086	-3.5776023864746094	-3.66076397895813	-3.693835496902466	-3.565579414367676	-3.604919910430908	-3.6761200428009033	-3.6728012561798096	-3.708965301513672	-3.533722162246704	-3.693753242492676	-3.6414921283721924
Tial1	7	128439777	128461717	-	Tial1	ENSMUSG00000030846	Tia1 cytotoxic granule-associated RNA binding protein-like 1 [Source:MGI Symbol;Acc:MGI:107913]	-	gene	Name match	0	6.388221263885498	6.435100555419922	6.8697991371154785	6.780651092529297	6.790459156036377	6.740629196166992	6.910130023956299	6.7776641845703125	6.960096836090088	6.745031833648682	6.849000930786133	6.700685501098633
Sec23ip	7	128744943	128784836	+	Sec23ip	ENSMUSG00000055319	Sec23 interacting protein [Source:MGI Symbol;Acc:MGI:2450915]	+	gene	Name match	0	6.233564376831055	6.287607669830322	6.388200283050537	6.434694766998291	6.192714691162109	6.092836856842041	5.981077194213867	6.152894496917725	5.942054271697998	6.136913299560547	6.436944961547852	6.139060974121094
H19	7	142575529	142578143	-	H19	ENSMUSG00000000031	H19, imprinted maternally expressed transcript [Source:MGI Symbol;Acc:MGI:95891]	-	gene	Name match	0	-3.614579677581787	-3.526934862136841	5.003614902496338	5.045356273651123	6.739964962005615	7.813560485839844	7.07103157043457	9.863542556762695	12.108166694641113	10.249585151672363	12.481196403503418	12.18216609954834
Cdkn1c	7	143458339	143461050	-	Cdkn1c	ENSMUSG00000037664	cyclin-dependent kinase inhibitor 1C (P57) [Source:MGI Symbol;Acc:MGI:104564]	-	gene	Name match	0	1.8081655502319336	-0.04702945426106453	7.1156792640686035	6.754024982452393	4.222831726074219	5.417237281799316	1.3907445669174194	3.281543731689453	3.343067169189453	4.754992961883545	5.591156482696533	5.093501567840576
Defb37	8	18986233	18991055	-	Defb37	ENSMUSG00000053695	defensin beta 37 [Source:MGI Symbol;Acc:MGI:2672966]	-	gene	Name match	0	-3.6905813217163086	-3.5776023864746094	-3.66076397895813	-3.693835496902466	-3.565579414367676	-3.604919910430908	-3.6761200428009033	-3.6728012561798096	-3.708965301513672	-3.533722162246704	-3.7444210052490234	-3.6414921283721924
Defb1	8	21776599	21795185	+	Defb1	ENSMUSG00000044748	defensin beta 1 [Source:MGI Symbol;Acc:MGI:1096878]	+	gene	Name match	0	-3.6905813217163086	-3.5776023864746094	-3.66076397895813	-3.6431682109832764	-3.514911651611328	-3.604919910430908	-3.600118637084961	-3.6728012561798096	-3.708965301513672	-3.533722162246704	-3.7444210052490234	-3.6414921283721924
Vdac3	8	22577075	22593813	-	Vdac3	ENSMUSG00000008892	voltage-dependent anion channel 3 [Source:MGI Symbol;Acc:MGI:106922]	-	gene	Name match	0	7.306100845336914	7.370995998382568	7.106895446777344	7.043069362640381	6.8861002922058105	6.8896894454956055	7.123888969421387	7.010704040527344	7.143057346343994	6.963754653930664	7.251100063323975	7.1360087394714355
Zfp42	8	43295063	43306980	-	Zfp42	ENSMUSG00000051176	zinc finger protein 42 [Source:MGI Symbol;Acc:MGI:99187]	-	gene	Name match	0	9.170616149902344	9.152023315429688	6.355963230133057	6.577894687652588	6.473424911499023	6.62189245223999	5.66990852355957	7.823723316192627	2.528926134109497	7.9740447998046875	1.9304717779159546	7.777872562408447
Ing2	8	47667178	47675556	-	Ing2	ENSMUSG00000063049	inhibitor of growth family, member 2 [Source:MGI Symbol;Acc:MGI:1916510]	-	gene	Name match	0	4.7808027267456055	5.2365288734436035	5.139093399047852	5.0118279457092285	4.908185958862305	5.214223861694336	4.987646579742432	4.674678325653076	5.3704986572265625	4.632730960845947	4.9619317054748535	4.841249942779541
Hmgb2	8	57511907	57515999	+	Hmgb2	ENSMUSG00000054717	high mobility group box 2 [Source:MGI Symbol;Acc:MGI:96157]	+	gene	Name match	0	9.218542098999023	9.208983421325684	9.307400703430176	9.479018211364746	9.2772216796875	9.484396934509277	9.180732727050781	9.200987815856934	8.75131893157959	9.111533164978027	8.453895568847656	8.965547561645508
Tssk6	8	69902184	69903518	+	Tssk6	ENSMUSG00000047654	testis-specific serine kinase 6 [Source:MGI Symbol;Acc:MGI:2148775]	+	gene	Name match	0	-0.7926515936851501	-0.4876721203327179	0.45832040905952454	-0.7247621417045593	0.6160197257995605	-0.660435676574707	-1.9391543865203857	-0.690180242061615	-0.9114159941673279	-1.8952418565750122	-1.5999912023544312	-2.156155586242676
Iqcn	8	70703457	70717650	+	Iqcn	ENSMUSG00000110622	IQ motif containing N [Source:MGI Symbol;Acc:MGI:3708784]	+	gene	Name match	0	-3.5385780334472656	-3.476267099380493	-3.6100962162017822	-3.0641794204711914	-3.514911651611328	-3.5289182662963867	-3.6761200428009033	-3.622133255004883	-3.708965301513672	-3.4830543994903564	-3.7444210052490234	-3.5908241271972656
Insl3	8	71689214	71690575	+	Insl3	ENSMUSG00000079019	insulin-like 3 [Source:MGI Symbol;Acc:MGI:108427]	+	gene	Name match	0	0.8650993704795837	1.4908145666122437	-3.0311079025268555	-2.541832447052002	-1.6396002769470215	-1.6026968955993652	-1.0241169929504395	0.056308429688215256	-0.3930109441280365	-0.1040891781449318	0.9637295603752136	0.5994400382041931
Ednra	8	77663031	77724464	-	Ednra	ENSMUSG00000031616	endothelin receptor type A [Source:MGI Symbol;Acc:MGI:105923]	-	gene	Name match	0	-3.6905813217163086	-2.947946310043335	-2.980440139770508	-1.9568700790405273	-3.4642441272735596	-2.660435676574707	0.8698344230651855	-1.4075145721435547	3.8495168685913086	0.2188502997159958	5.466222286224365	2.0988662242889404
Prkaca	8	83972993	83996443	+	Prkaca	ENSMUSG00000005469	protein kinase, cAMP dependent, catalytic, alpha [Source:MGI Symbol;Acc:MGI:97592]	+	gene	Name match	0	6.988452911376953	7.045399188995361	7.124811172485352	7.12169075012207	7.00958251953125	7.067563056945801	6.996010780334473	6.876389980316162	7.030780792236328	6.833469390869141	7.198034286499023	6.993478298187256
Nanos3	8	84173731	84185217	-	Nanos3	ENSMUSG00000056155	nanos C2HC-type zinc finger 3 [Source:MGI Symbol;Acc:MGI:2675387]	-	gene	Name match	0	1.0051532983779907	2.063873291015625	-2.072951316833496	0.053045809268951416	-1.4446128606796265	-1.0492393970489502	-0.45947539806365967	-0.8752519488334656	-3.0793087482452393	-0.4769706726074219	-1.8184417486190796	0.7870853543281555
Bbs2	8	94067954	94098928	-	Bbs2	ENSMUSG00000031755	Bardet-Biedl syndrome 2 (human) [Source:MGI Symbol;Acc:MGI:2135267]	-	gene	Name match	0	3.9472386837005615	3.7749621868133545	4.770348072052002	4.475175380706787	4.211418151855469	4.01034688949585	4.034704685211182	4.122830867767334	3.7814016342163086	4.236473560333252	4.073854446411133	4.165963649749756
Drc7	8	95055103	95078141	+	Drc7	ENSMUSG00000031786	dynein regulatory complex subunit 7 [Source:MGI Symbol;Acc:MGI:2685616]	+	gene	Name match	0	-0.9536156058311462	-1.7665058374404907	-3.0311079025268555	-3.6431682109832764	-2.130910634994507	-3.604919910430908	-1.9391543865203857	-3.622133255004883	-3.708965301513672	-2.9040660858154297	-2.8691093921661377	-3.5908243656158447
Ctcf	8	105636568	105682922	+	Ctcf	ENSMUSG00000005698	CCCTC-binding factor [Source:MGI Symbol;Acc:MGI:109447]	+	gene	Name match	0	8.193532943725586	8.21420955657959	8.341365814208984	8.315232276916504	8.321980476379395	8.021307945251465	8.185331344604492	8.05673885345459	7.699879169464111	7.8788018226623535	7.606809616088867	7.854885101318359
Adad2	8	119612747	119616924	+	Adad2	ENSMUSG00000024266	adenosine deaminase domain containing 2 [Source:MGI Symbol;Acc:MGI:1923023]	+	gene	Name match	0	1.490417718887329	0.7584636807441711	3.0653305053710938	2.0313327312469482	2.952489137649536	1.4195001125335693	2.0360021591186523	0.9296072125434875	-2.2546651363372803	1.3186931610107422	-3.064096689224243	1.089382290840149
Cep57	9	13807792	13827107	-	Cep57	ENSMUSG00000031922	centrosomal protein 57 [Source:MGI Symbol;Acc:MGI:1915551]	-	gene	Name match	0	6.3739013671875	6.549249649047852	6.37256383895874	6.25117826461792	6.395863056182861	6.0987348556518555	6.310207843780518	6.174218654632568	6.281895160675049	6.139396667480469	6.132111072540283	6.246463775634766
Zglp1	9	21062393	21067093	-	Zglp1	ENSMUSG00000079681	zinc finger, GATA-like protein 1 [Source:MGI Symbol;Acc:MGI:3696042]	-	gene	Name match	0	0.09011585265398026	0.18298542499542236	0.3626556694507599	0.41444170475006104	1.4955354928970337	2.160590171813965	-0.294401079416275	0.33328282833099365	-1.1805342435836792	0.9367096424102783	-1.2901209592819214	0.9681327939033508
Dpy19l2	9	24557047	24696293	-	Dpy19l2	ENSMUSG00000085576	dpy-19-like 2 (C. elegans) [Source:MGI Symbol;Acc:MGI:2444662]	-	gene	Name match	0	-3.6905813217163086	-3.5776023864746094	-3.5594284534454346	-3.693835496902466	-3.514911651611328	-3.5289182662963867	-3.6761200428009033	-3.0938127040863037	-3.708965301513672	-3.533722162246704	-3.6937530040740967	-3.6414921283721924
Jam3	9	27097384	27155421	-	Jam3	ENSMUSG00000031990	junction adhesion molecule 3 [Source:MGI Symbol;Acc:MGI:1933825]	-	gene	Name match	0	4.540549278259277	4.3396992683410645	3.3693783283233643	3.5614566802978516	3.6555206775665283	3.497469425201416	4.7630615234375	3.8438704013824463	5.313074588775635	3.602433443069458	5.375003814697266	4.4279255867004395
Ddx25	9	35536647	35558528	-	Ddx25	ENSMUSG00000032101	DEAD (Asp-Glu-Ala-Asp) box polypeptide 25 [Source:MGI Symbol;Acc:MGI:1353582]	-	gene	Name match	0	1.4998297691345215	2.020808696746826	3.631074905395508	3.7882273197174072	2.930323839187622	3.4019479751586914	3.3702423572540283	3.0031089782714844	3.4618358612060547	2.925320863723755	3.1512584686279297	3.3117246627807617
Zbtb16	9	48654297	48836222	-	Zbtb16	ENSMUSG00000066687	zinc finger and BTB domain containing 16 [Source:MGI Symbol;Acc:MGI:103222]	-	gene	Name match	0	0.23486915230751038	-1.7022908926010132	-2.7854526042938232	-3.0135116577148438	-2.0742690563201904	-2.660435676574707	-0.5129329562187195	-2.46415638923645	3.5536820888519287	-1.551101565361023	4.537369251251221	-0.8439428210258484
Ttc12	9	49436963	49486225	-	Ttc12	ENSMUSG00000040219	tetratricopeptide repeat domain 12 [Source:MGI Symbol;Acc:MGI:2444588]	-	gene	Name match	0	2.8880767822265625	2.826308250427246	3.6082842350006104	3.319361686706543	3.3117425441741943	2.4599599838256836	3.7280755043029785	3.45855450630188	3.6190662384033203	4.007752895355225	3.310166358947754	3.7952096462249756
Atm	9	53439149	53536740	-	Atm	ENSMUSG00000034218	ataxia telangiectasia mutated [Source:MGI Symbol;Acc:MGI:107202]	-	gene	Name match	0	6.3155107498168945	6.284397125244141	6.513145923614502	6.664630889892578	6.8579254150390625	6.476234436035156	6.274354934692383	6.037497043609619	6.063670635223389	6.068683624267578	5.330334186553955	5.977283000946045
Tbc1d21	9	58359704	58370455	-	Tbc1d21	ENSMUSG00000036244	TBC1 domain family, member 21 [Source:MGI Symbol;Acc:MGI:1921536]	-	gene	Name match	0	-3.6905813217163086	-3.193601369857788	-3.66076397895813	-3.693835496902466	-3.565579414367676	-3.5289182662963867	-3.6761200428009033	-3.6728012561798096	-3.708965301513672	-3.533722162246704	-3.7444210052490234	-3.6414921283721924
Bbs4	9	59321990	59353508	-	Bbs4	ENSMUSG00000025235	Bardet-Biedl syndrome 4 (human) [Source:MGI Symbol;Acc:MGI:2143311]	-	gene	Name match	0	3.304945707321167	2.9536380767822266	3.5339088439941406	3.3451530933380127	3.457897186279297	3.1995439529418945	3.0781688690185547	3.4327802658081055	3.4089155197143555	3.5394833087921143	2.9369678497314453	3.256201982498169
Paqr5	9	61953481	62026856	-	Paqr5	ENSMUSG00000032278	progestin and adipoQ receptor family member V [Source:MGI Symbol;Acc:MGI:1921340]	-	gene	Name match	0	-3.614579677581787	-3.1429336071014404	-2.7854526042938232	-2.869192123413086	-1.3373035192489624	-2.2919528484344482	-2.731635570526123	-2.218501091003418	0.04279859736561775	-1.0227806568145752	-0.989966094493866	-1.941536784172058
Mns1	9	72438011	72462025	+	Mns1	ENSMUSG00000032221	meiosis-specific nuclear structural protein 1 [Source:MGI Symbol;Acc:MGI:107933]	+	gene	Name match	0	4.643215179443359	5.0547051429748535	5.416201114654541	5.575828552246094	4.969587326049805	5.358466148376465	4.610081195831299	4.477619171142578	5.300877571105957	4.4508376121521	4.507745265960693	4.698801040649414
Pygo1	9	72925645	72952181	+	Pygo1	ENSMUSG00000034910	pygopus 1 [Source:MGI Symbol;Acc:MGI:1919385]	+	gene	Name match	0	0.3151015043258667	0.8276968002319336	-0.37584635615348816	1.075417160987854	0.7085310816764832	1.9635281562805176	0.4017576575279236	2.48248553276062	2.2317779064178467	2.562274694442749	3.2460641860961914	3.4794747829437256
Mei4	9	81863670	82206007	+	Mei4	ENSMUSG00000043289	meiotic double-stranded break formation protein 4 [Source:MGI Symbol;Acc:MGI:1922283]	+	gene	Name match	0	0.5078004598617554	1.5882872343063354	0.1350645273923874	1.8372713327407837	0.9563671946525574	1.7701078653335571	0.17632287740707397	2.288546323776245	-1.3188800811767578	2.1027634143829346	-0.9468717575073242	1.5827598571777344
Iqcf1	9	106499967	106502254	+	Iqcf1	ENSMUSG00000066383	IQ motif containing F1 [Source:MGI Symbol;Acc:MGI:1921517]	+	gene	Name match	0	-3.6905813217163086	-3.5776023864746094	-3.66076397895813	-3.693835496902466	-3.565579414367676	-3.604919910430908	-3.6761200428009033	-3.622133255004883	-3.708965301513672	-3.533722162246704	-3.7444210052490234	-3.6414921283721924
Slc26a6	9	108853283	108913049	+	Slc26a6	ENSMUSG00000023259	solute carrier family 26, member 6 [Source:MGI Symbol;Acc:MGI:2159728]	+	gene	Name match	0	2.435788154602051	2.6237871646881104	2.0877845287323	1.5589042901992798	2.2665202617645264	1.8507483005523682	2.4270708560943604	1.6715208292007446	1.3356112241744995	1.1079918146133423	1.5364724397659302	1.1222648620605469
Prss42	9	110798166	110803754	+	Prss42	ENSMUSG00000044664	protease, serine 42 [Source:MGI Symbol;Acc:MGI:2665280]	+	gene	Name match	0	2.0936431884765625	1.901352047920227	2.231919050216675	2.088900327682495	2.2440836429595947	2.286973237991333	0.519614577293396	1.119970679283142	-2.005178213119507	1.2180413007736206	-3.114764451980591	0.37028321623802185
Prss44	9	110813994	110824523	+	Prss44	ENSMUSG00000032493	protease, serine 44 [Source:MGI Symbol;Acc:MGI:1920586]	+	gene	Name match	0	-3.614579677581787	-2.7022907733917236	1.3502246141433716	-0.21990442276000977	1.1038199663162231	1.1320455074310303	-0.3541918396949768	-3.5714657306671143	-3.129976511001587	-2.4966018199920654	-3.7444210052490234	-2.3451688289642334
Prss43	9	110826690	110831839	+	Prss43	ENSMUSG00000058398	protease, serine 43 [Source:MGI Symbol;Acc:MGI:2684822]	+	gene	Name match	0	-3.6905813217163086	-3.5776023864746094	-2.697774648666382	-3.0641794204711914	-2.3569347858428955	-3.5289182662963867	-3.6761200428009033	-3.6728012561798096	-3.708965301513672	-3.533722162246704	-3.1654322147369385	-3.6414921283721924
Mlh1	9	111228228	111271791	-	Mlh1	ENSMUSG00000032498	mutL homolog 1 [Source:MGI Symbol;Acc:MGI:101938]	-	gene	Name match	0	5.255721092224121	5.229115009307861	5.337551116943359	5.375123500823975	5.407260894775391	5.1836442947387695	5.405547142028809	5.1761698722839355	5.238004207611084	5.137017726898193	4.7818121910095215	5.036704063415527
Slc22a14	9	119169455	119365553	-	Slc22a14	ENSMUSG00000070280	solute carrier family 22 (organic cation transporter), member 14 [Source:MGI Symbol;Acc:MGI:2685974]	-	gene	Name match	0	-1.5851328372955322	-1.8738154172897339	-3.508761167526245	-3.693835496902466	-3.514911651611328	-3.604919910430908	-3.6761200428009033	-3.6728012561798096	-3.708965301513672	-3.533722162246704	-3.7444210052490234	-3.6414921283721924
Ttc21a	9	119937606	119967793	+	Ttc21a	ENSMUSG00000032514	tetratricopeptide repeat domain 21A [Source:MGI Symbol;Acc:MGI:1921302]	+	gene	Name match	0	-2.7460968494415283	-2.651623010635376	-0.9804401397705078	-3.0135116577148438	-0.5965059399604797	-0.4994715452194214	0.18480940163135529	0.12228818982839584	-0.11631927639245987	-0.21776819229125977	-0.5668125152587891	-0.4036928415298462
Ctnnb1	9	120929216	120960507	+	Ctnnb1	ENSMUSG00000006932	catenin (cadherin associated protein), beta 1 [Source:MGI Symbol;Acc:MGI:88276]	+	gene	Name match	0	9.737577438354492	9.905109405517578	9.92379379272461	9.993666648864746	9.777398109436035	9.680221557617188	9.957950592041016	9.894346237182617	9.914250373840332	9.817963600158691	10.109565734863281	9.846943855285645
Fbxo5	10	5799160	5805600	-	Fbxo5	ENSMUSG00000019773	F-box protein 5 [Source:MGI Symbol;Acc:MGI:1914391]	-	gene	Name match	0	6.893385887145996	6.83612060546875	6.6745285987854	6.307908535003662	6.796665191650391	6.350481033325195	6.587371826171875	6.60858154296875	6.271503448486328	6.442643642425537	5.804959774017334	6.36904764175415
