Probe	Chromosome	Start	End	Probe Strand	Feature	ID	Description	Feature Strand	Type	Feature Orientation	Distance	DNMT_WT_ES	DNMT_WT_Epi_2	DNMT_KO_ES	DNMT_KO_Epi_2	TET_WT_ES	TET_WT_Epi_2	TET_KO_ES	TET_KO_Epi_2
Dnmt1	9	20907209	20959888	-	Dnmt1	ENSMUSG00000004099	DNA methyltransferase (cytosine-5) 1 [Source:MGI Symbol;Acc:MGI:94912]	-	gene	Name match	0	8.592925071716309	8.695524215698242	4.8605055809021	5.214076519012451	8.622466087341309	6.979198455810547	8.624539375305176	6.590796947479248
Ap1m2	9	21294275	21312337	-	Ap1m2	ENSMUSG00000003309	adaptor protein complex AP-1, mu 2 subunit [Source:MGI Symbol;Acc:MGI:1336974]	-	gene	Name match	0	1.0994842052459717	2.796802520751953	0.6344740986824036	0.7488667368888855	2.803924798965454	2.6522700786590576	4.57440710067749	4.151229381561279
Gm48362	9	25855315	25859652	-	Gm48362	ENSMUSG00000110866	predicted gene, 48362 [Source:MGI Symbol;Acc:MGI:6097831]	-	gene	Name match	0	0.234869122505188	-1.086498737335205	3.5459258556365967	3.428010940551758	-3.633866548538208	-3.6223180294036865	-3.634694814682007	-3.294637680053711
B3gat1	9	26733728	26763101	+	B3gat1	ENSMUSG00000045994	beta-1,3-glucuronyltransferase 1 (glucuronosyltransferase P) [Source:MGI Symbol;Acc:MGI:1924148]	+	gene	Name match	0	-3.614579677581787	-3.6100962162017822	-3.476266860961914	0.9297292232513428	-3.633866548538208	-3.0433294773101807	-3.634694814682007	-2.6649811267852783
Snx19	9	30427108	30466733	+	Snx19	ENSMUSG00000031993	sorting nexin 19 [Source:MGI Symbol;Acc:MGI:1921581]	+	gene	Name match	0	4.052754878997803	3.9792239665985107	4.235602855682373	4.619350433349609	4.206651210784912	2.9010627269744873	4.713036060333252	2.988621473312378
Pknox2	9	36890982	37147407	-	Pknox2	ENSMUSG00000035934	Pbx/knotted 1 homeobox 2 [Source:MGI Symbol;Acc:MGI:2445415]	-	gene	Name match	0	4.525640487670898	2.915506601333618	4.244720935821533	1.0602835416793823	4.328634262084961	1.842755675315857	3.6522321701049805	2.7337539196014404
Vwa5a	9	38718268	38743337	+	Vwa5a	ENSMUSG00000023186	von Willebrand factor A domain containing 5A [Source:MGI Symbol;Acc:MGI:1915026]	+	gene	Name match	0	4.280527114868164	2.0767362117767334	4.466947078704834	3.245981454849243	4.9349236488342285	3.3882064819335938	5.638534069061279	4.419004917144775
Oaf	9	43221235	43239911	-	Oaf	ENSMUSG00000032014	out at first homolog [Source:MGI Symbol;Acc:MGI:94852]	-	gene	Name match	0	1.644582986831665	1.2553462982177734	2.1500017642974854	-1.095215916633606	2.40722918510437	1.449231505393982	3.34719181060791	2.466235637664795
Fdx1	9	51943306	51963556	-	Fdx1	ENSMUSG00000032051	ferredoxin 1 [Source:MGI Symbol;Acc:MGI:103224]	-	gene	Name match	0	3.864142656326294	3.3777685165405273	4.070789813995361	4.3857598304748535	3.4832518100738525	4.999587535858154	3.7928082942962646	5.189681053161621
Zc3h12c	9	52111344	52168572	-	Zc3h12c	ENSMUSG00000035164	zinc finger CCCH type containing 12C [Source:MGI Symbol;Acc:MGI:3026959]	-	gene	Name match	0	2.926236152648926	2.1597659587860107	2.9056015014648438	3.161947250366211	3.409799337387085	3.0136709213256836	3.2952053546905518	2.947807550430298
Dmxl2	9	54365158	54501626	-	Dmxl2	ENSMUSG00000041268	Dmx-like 2 [Source:MGI Symbol;Acc:MGI:2444630]	-	gene	Name match	0	4.595766067504883	4.249387264251709	4.880272388458252	5.004312992095947	4.29126501083374	3.9839928150177	5.088547706604004	4.751105308532715
Crabp1	9	54764748	54773110	+	Crabp1	ENSMUSG00000032291	cellular retinoic acid binding protein I [Source:MGI Symbol;Acc:MGI:88490]	+	gene	Name match	0	1.9215984344482422	2.368882894515991	2.705810308456421	4.186801910400391	2.871232032775879	2.8324363231658936	4.078741550445557	3.7218291759490967
Rcn2	9	56041845	56061882	+	Rcn2	ENSMUSG00000032320	reticulocalbin 2 [Source:MGI Symbol;Acc:MGI:1349765]	+	gene	Name match	0	5.063879489898682	4.979017734527588	5.033998012542725	5.502361297607422	4.8281569480896	6.240970611572266	5.857621669769287	6.680173873901367
Neo1	9	58874687	59036441	-	Neo1	ENSMUSG00000032340	neogenin [Source:MGI Symbol;Acc:MGI:1097159]	-	gene	Name match	0	6.748745918273926	6.058958530426025	7.038432598114014	6.482157230377197	7.249914646148682	5.253023624420166	6.545595645904541	5.617198467254639
Kif23	9	61915905	61946774	-	Kif23	ENSMUSG00000032254	kinesin family member 23 [Source:MGI Symbol;Acc:MGI:1919069]	-	gene	Name match	0	7.027797222137451	6.903034210205078	7.046970844268799	6.577398777008057	7.086653232574463	6.2853779792785645	7.050693511962891	6.711063861846924
Coro2b	9	62419492	62537044	-	Coro2b	ENSMUSG00000041729	coronin, actin binding protein, 2B [Source:MGI Symbol;Acc:MGI:2444283]	-	gene	Name match	0	3.3336286544799805	3.695458173751831	3.000887870788574	2.651768684387207	3.800403594970703	3.6171445846557617	4.061596393585205	3.036027193069458
Snapc5	9	64179274	64183132	+	Snapc5	ENSMUSG00000032398	small nuclear RNA activating complex, polypeptide 5 [Source:MGI Symbol;Acc:MGI:1914282]	+	gene	Name match	0	4.233813285827637	4.652556419372559	4.093774795532227	4.062971591949463	3.6638362407684326	3.656442403793335	4.359432220458984	3.6549556255340576
Dennd4a	9	64811340	64919667	+	Dennd4a	ENSMUSG00000053641	DENN/MADD domain containing 4A [Source:MGI Symbol;Acc:MGI:2142979]	+	gene	Name match	0	3.809634208679199	4.175867080688477	3.9266774654388428	4.88479471206665	3.620194673538208	3.6678364276885986	4.352415561676025	4.174324035644531
Dapk2	9	66158223	66272242	+	Dapk2	ENSMUSG00000032380	death-associated protein kinase 2 [Source:MGI Symbol;Acc:MGI:1341297]	+	gene	Name match	0	0.9585986137390137	0.7206558585166931	0.8853850960731506	2.208914041519165	-1.4894369840621948	0.46761199831962585	1.0222132205963135	1.3289272785186768
Usp3	9	66514637	66593142	-	Usp3	ENSMUSG00000032376	ubiquitin specific peptidase 3 [Source:MGI Symbol;Acc:MGI:2152450]	-	gene	Name match	0	4.864356994628906	4.014533519744873	5.11763334274292	4.885404586791992	4.3328938484191895	5.016915798187256	4.782130718231201	5.60406494140625
Tln2	9	67217087	67559703	-	Tln2	ENSMUSG00000052698	talin 2 [Source:MGI Symbol;Acc:MGI:1917799]	-	gene	Name match	0	6.121072769165039	5.978682994842529	6.2985076904296875	6.4665751457214355	5.8522725105285645	4.428478240966797	6.186838150024414	4.826381206512451
Anxa2	9	69453620	69491795	+	Anxa2	ENSMUSG00000032231	annexin A2 [Source:MGI Symbol;Acc:MGI:88246]	+	gene	Name match	0	2.3440651893615723	3.3830506801605225	0.5765094757080078	4.280124187469482	3.8142926692962646	5.093283176422119	3.5826256275177	5.3498077392578125
Mindy2	9	70599014	70657174	-	Mindy2	ENSMUSG00000042444	MINDY lysine 48 deubiquitinase 2 [Source:MGI Symbol;Acc:MGI:2443086]	-	gene	Name match	0	1.651111125946045	0.6430147886276245	2.093266248703003	2.233081817626953	2.928133964538574	2.603478193283081	4.4871392250061035	3.3146543502807617
Adam10	9	70678997	70780229	+	Adam10	ENSMUSG00000054693	a disintegrin and metallopeptidase domain 10 [Source:MGI Symbol;Acc:MGI:109548]	+	gene	Name match	0	6.588817596435547	5.239037990570068	6.8734283447265625	6.20258903503418	6.437599182128906	5.2715020179748535	6.682994365692139	5.271610736846924
Cgnl1	9	71626509	71771602	-	Cgnl1	ENSMUSG00000032232	cingulin-like 1 [Source:MGI Symbol;Acc:MGI:1915428]	-	gene	Name match	0	2.3313121795654297	6.797998428344727	2.3687775135040283	6.213974475860596	2.121685266494751	4.743717193603516	2.2669637203216553	5.1785888671875
Tcf12	9	71842688	72111871	-	Tcf12	ENSMUSG00000032228	transcription factor 12 [Source:MGI Symbol;Acc:MGI:101877]	-	gene	Name match	0	5.673865795135498	5.514249324798584	5.940860748291016	6.058521270751953	5.941453456878662	5.069403171539307	6.000980854034424	5.150278568267822
Myo5a	9	75071015	75223688	+	Myo5a	ENSMUSG00000034593	myosin VA [Source:MGI Symbol;Acc:MGI:105976]	+	gene	Name match	0	4.278444290161133	6.264021396636963	5.164045333862305	6.7195258140563965	3.996427297592163	5.251057147979736	5.305300235748291	5.422065258026123
Tmod2	9	75565621	75611325	-	Tmod2	ENSMUSG00000032186	tropomodulin 2 [Source:MGI Symbol;Acc:MGI:1355335]	-	gene	Name match	0	3.193439483642578	3.164715528488159	3.014573335647583	4.145239353179932	3.261479616165161	2.7394466400146484	3.6733639240264893	3.2488059997558594
Gcm1	9	78051924	78065624	+	Gcm1	ENSMUSG00000023333	glial cells missing homolog 1 [Source:MGI Symbol;Acc:MGI:108045]	+	gene	Name match	0	-3.6905813217163086	2.1278076171875	-3.5776023864746094	0.17812460660934448	-3.5831992626190186	0.24690181016921997	-3.5333592891693115	2.0583038330078125
Cgas	9	78430526	78443237	-	Cgas	ENSMUSG00000032344	cyclic GMP-AMP synthase [Source:MGI Symbol;Acc:MGI:2442261]	-	gene	Name match	0	3.1123130321502686	2.2388522624969482	3.288522720336914	3.337796449661255	1.6197770833969116	2.810861349105835	2.0794570446014404	1.550971508026123
Myo6	9	80165031	80311729	+	Myo6	ENSMUSG00000033577	myosin VI [Source:MGI Symbol;Acc:MGI:104785]	+	gene	Name match	0	3.6587538719177246	0.9053327441215515	4.247976779937744	2.812070608139038	3.7055609226226807	3.3183023929595947	4.398185729980469	3.382131576538086
Mei4	9	81863670	82206007	+	Mei4	ENSMUSG00000043289	meiotic double-stranded break formation protein 4 [Source:MGI Symbol;Acc:MGI:1922283]	+	gene	Name match	0	0.5078004598617554	0.1350645273923874	1.5882872343063354	1.8372713327407837	1.1047660112380981	1.4328206777572632	2.2277064323425293	1.878159999847412
Sh3bgrl2	9	83548327	83638801	+	Sh3bgrl2	ENSMUSG00000032261	SH3 domain binding glutamic acid-rich protein like 2 [Source:MGI Symbol;Acc:MGI:1915350]	+	gene	Name match	0	6.025112152099609	5.589536190032959	6.118851184844971	6.184976577758789	6.026021480560303	5.137606143951416	6.820191860198975	5.578949451446533
Elovl4	9	83778692	83806277	-	Elovl4	ENSMUSG00000032262	elongation of very long chain fatty acids (FEN1/Elo2, SUR4/Elo3, yeast)-like 4 [Source:MGI Symbol;Acc:MGI:1933331]	-	gene	Name match	0	2.0107669830322266	3.262030839920044	2.2977092266082764	4.771483421325684	1.894564151763916	3.417257070541382	3.031697988510132	3.6169955730438232
Tpbg	9	85842380	85847040	+	Tpbg	ENSMUSG00000035274	trophoblast glycoprotein [Source:MGI Symbol;Acc:MGI:1341264]	+	gene	Name match	0	5.544581890106201	2.2951698303222656	5.488742828369141	3.312885284423828	5.259679317474365	2.4468400478363037	3.4211251735687256	2.241434097290039
Me1	9	86581371	86695953	-	Me1	ENSMUSG00000032418	malic enzyme 1, NADP(+)-dependent, cytosolic [Source:MGI Symbol;Acc:MGI:97043]	-	gene	Name match	0	6.516898155212402	4.859608173370361	6.612416744232178	5.856822490692139	6.6696319580078125	5.789431095123291	5.970287322998047	4.852118015289307
Plod2	9	92542223	92608428	+	Plod2	ENSMUSG00000032374	procollagen lysine, 2-oxoglutarate 5- dioxygenase 2 [Source:MGI Symbol;Acc:MGI:1347007]	+	gene	Name match	0	5.443045139312744	5.866775989532471	5.566518306732178	6.3941731452941895	6.08758544921875	6.650179386138916	6.3047709465026855	6.567718505859375
Paqr9	9	95559657	95568023	+	Paqr9	ENSMUSG00000064225	progestin and adipoQ receptor family member IX [Source:MGI Symbol;Acc:MGI:1922802]	+	gene	Name match	0	-1.6883583068847656	-2.4521191120147705	0.6076263785362244	1.4099200963974	-2.1795666217803955	-2.464340925216675	-1.1607633829116821	0.30878201127052307
Trpc1	9	95705082	95750375	-	Trpc1	ENSMUSG00000032839	transient receptor potential cation channel, subfamily C, member 1 [Source:MGI Symbol;Acc:MGI:109528]	-	gene	Name match	0	-1.953615665435791	-0.26498791575431824	-1.5073033571243286	1.8878015279769897	-3.633866548538208	1.0453163385391235	1.8418593406677246	3.0156478881835938
Pls1	9	95752642	95845311	-	Pls1	ENSMUSG00000049493	plastin 1 (I-isoform) [Source:MGI Symbol;Acc:MGI:104809]	-	gene	Name match	0	1.6110260486602783	2.977823257446289	2.5136616230010986	4.136270999908447	2.1055409908294678	3.5051090717315674	4.389784336090088	4.498515605926514
Atr	9	95857597	95951781	+	Atr	ENSMUSG00000032409	ataxia telangiectasia and Rad3 related [Source:MGI Symbol;Acc:MGI:108028]	+	gene	Name match	0	6.487363815307617	6.354429244995117	6.721961975097656	7.089441299438477	5.988110065460205	5.335377216339111	6.204723358154297	5.333681583404541
Trf	9	103204001	103230444	-	Trf	ENSMUSG00000032554	transferrin [Source:MGI Symbol;Acc:MGI:98821]	-	gene	Name match	0	-2.3776140213012695	2.0810816287994385	-0.19969268143177032	3.4281680583953857	-0.7842778563499451	1.9639453887939453	2.372793436050415	3.3239974975585938
Col6a4	9	105989454	106096783	-	Col6a4	ENSMUSG00000032572	collagen, type VI, alpha 4 [Source:MGI Symbol;Acc:MGI:1915803]	-	gene	Name match	0	-2.3776140213012695	2.1029927730560303	-3.5269346237182617	0.24291729927062988	0.05790414288640022	1.06792151927948	-0.027250727638602257	1.4319902658462524
Twf2	9	106203108	106215389	+	Twf2	ENSMUSG00000023277	twinfilin actin binding protein 2 [Source:MGI Symbol;Acc:MGI:1346078]	+	gene	Name match	0	5.404803276062012	7.474119186401367	5.218345642089844	7.118152618408203	5.419244766235352	7.85243034362793	5.501850605010986	6.609567165374756
Dock3	9	106892825	107231909	-	Dock3	ENSMUSG00000039716	dedicator of cyto-kinesis 3 [Source:MGI Symbol;Acc:MGI:2429763]	-	gene	Name match	0	0.734869122505188	2.671170473098755	1.4594286680221558	3.9092071056365967	1.9260616302490234	1.9366792440414429	2.1961047649383545	1.732677936553955
Ifrd2	9	107587642	107593385	+	Ifrd2	ENSMUSG00000010048	interferon-related developmental regulator 2 [Source:MGI Symbol;Acc:MGI:1316708]	+	gene	Name match	0	5.716825485229492	6.386538028717041	5.752003192901611	5.926113128662109	6.366510391235352	5.227773189544678	6.096150875091553	5.544763088226318
Usp19	9	108490602	108502337	+	Usp19	ENSMUSG00000006676	ubiquitin specific peptidase 19 [Source:MGI Symbol;Acc:MGI:1918722]	+	gene	Name match	0	7.232656478881836	7.420111179351807	7.16470193862915	7.101301670074463	7.275465488433838	6.01310920715332	7.429589748382568	6.1703057289123535
Celsr3	9	108826320	108852969	+	Celsr3	ENSMUSG00000023473	cadherin, EGF LAG seven-pass G-type receptor 3 [Source:MGI Symbol;Acc:MGI:1858236]	+	gene	Name match	0	3.0889363288879395	2.7512834072113037	1.7740617990493774	1.6412687301635742	3.2426235675811768	1.7822524309158325	1.3460440635681152	1.0086272954940796
Plxnb1	9	109095389	109119917	+	Plxnb1	ENSMUSG00000053646	plexin B1 [Source:MGI Symbol;Acc:MGI:2154238]	+	gene	Name match	0	3.651212692260742	5.585744380950928	2.787137269973755	4.9237961769104	4.25074577331543	3.4829108715057373	4.296971797943115	4.550939559936523
Cspg5	9	110243783	110262576	+	Cspg5	ENSMUSG00000032482	chondroitin sulfate proteoglycan 5 [Source:MGI Symbol;Acc:MGI:1352747]	+	gene	Name match	0	1.1618616580963135	-1.2186393737792969	1.4251303672790527	1.0080692768096924	1.4250272512435913	2.5943987369537354	-0.4989299476146698	2.3200714588165283
Lrrfip2	9	111117592	111225668	+	Lrrfip2	ENSMUSG00000032497	leucine rich repeat (in FLII) interacting protein 2 [Source:MGI Symbol;Acc:MGI:1918518]	+	gene	Name match	0	4.826020240783691	4.8973069190979	4.77540397644043	5.337764263153076	4.933372497558594	4.711179733276367	5.339091777801514	4.385709285736084
Tmem158	9	123259053	123260764	-	Tmem158	ENSMUSG00000054871	transmembrane protein 158 [Source:MGI Symbol;Acc:MGI:1919559]	-	gene	Name match	0	0.09011585265398026	1.6246877908706665	0.8963289260864258	2.747091293334961	-0.6316145062446594	2.0338082313537598	1.696057677268982	2.596078634262085
Ppp2r3d	9	124422622	124476898	-	Ppp2r3d	ENSMUSG00000093803	protein phosphatase 2 (formerly 2A), regulatory subunit B'', delta [Source:MGI Symbol;Acc:MGI:1335093]	-	gene	Name match	0	2.972259044647217	2.8981847763061523	0.1498068869113922	0.4562852680683136	3.7978289127349854	2.722323417663574	3.600889205932617	3.081390142440796
Fbxo5	10	5799160	5805600	-	Fbxo5	ENSMUSG00000019773	F-box protein 5 [Source:MGI Symbol;Acc:MGI:1914391]	-	gene	Name match	0	6.893385887145996	6.6745285987854	6.83612060546875	6.307908535003662	6.707773685455322	6.355587005615234	6.59036111831665	5.812130451202393
Phactr2	10	13207717	13474412	-	Phactr2	ENSMUSG00000062866	phosphatase and actin regulator 2 [Source:MGI Symbol;Acc:MGI:2446138]	-	gene	Name match	0	4.368112087249756	-0.5134803056716919	4.8170318603515625	1.704761028289795	4.036671161651611	0.36479005217552185	4.741568565368652	2.2817697525024414
Adgrg6	10	14402583	14545659	-	Adgrg6	ENSMUSG00000039116	adhesion G protein-coupled receptor G6 [Source:MGI Symbol;Acc:MGI:1916151]	-	gene	Name match	0	5.035202980041504	0.2840040922164917	5.444807052612305	2.6295745372772217	3.3996238708496094	0.24393336474895477	-1.5555715560913086	-3.2439699172973633
Heca	10	17868612	17948067	-	Heca	ENSMUSG00000039879	hdc homolog, cell cycle regulator [Source:MGI Symbol;Acc:MGI:2685715]	-	gene	Name match	0	4.132441520690918	3.2908859252929688	4.693653106689453	4.426499843597412	3.4509077072143555	3.750042676925659	4.099883079528809	4.267883777618408
Nhsl1	10	18318985	18533892	+	Nhsl1	ENSMUSG00000039835	NHS-like 1 [Source:MGI Symbol;Acc:MGI:106390]	+	gene	Name match	0	4.492739677429199	3.506335973739624	4.736479759216309	4.197126865386963	4.904649257659912	3.7683608531951904	4.502831935882568	3.5726234912872314
Slc35d3	10	19847916	19851459	-	Slc35d3	ENSMUSG00000050473	solute carrier family 35, member D3 [Source:MGI Symbol;Acc:MGI:1923407]	-	gene	Name match	0	-2.82209849357605	-0.2004900723695755	-3.526934862136841	2.084850788116455	-3.4818637371063232	1.2035762071609497	-3.584027051925659	0.26011034846305847
Map7	10	20148471	20281590	+	Map7	ENSMUSG00000019996	microtubule-associated protein 7 [Source:MGI Symbol;Acc:MGI:1328328]	+	gene	Name match	0	5.803313255310059	5.8112406730651855	6.208812236785889	5.267780303955078	4.212193012237549	5.055556774139404	5.7539215087890625	5.149850368499756
Sgk1	10	21882184	21999903	+	Sgk1	ENSMUSG00000019970	serum/glucocorticoid regulated kinase 1 [Source:MGI Symbol;Acc:MGI:1340062]	+	gene	Name match	0	9.442460060119629	7.4487128257751465	9.3720064163208	7.023582935333252	9.301928520202637	6.715521335601807	9.409987449645996	5.523113250732422
Slc18b1	10	23796986	23827968	+	Slc18b1	ENSMUSG00000037455	solute carrier family 18, subfamily B, member 1 [Source:MGI Symbol;Acc:MGI:1923556]	+	gene	Name match	0	4.514212608337402	2.9053328037261963	4.198225975036621	3.916126012802124	4.674986362457275	1.1958818435668945	3.983842134475708	0.09544739872217178
Stx7	10	24149302	24190222	+	Stx7	ENSMUSG00000019998	syntaxin 7 [Source:MGI Symbol;Acc:MGI:1858210]	+	gene	Name match	0	4.2294697761535645	4.132954120635986	4.250601291656494	4.815500736236572	4.239125728607178	6.091394901275635	5.194118499755859	6.759974956512451
Rnf217	10	31493193	31609184	-	Rnf217	ENSMUSG00000063760	ring finger protein 217 [Source:MGI Symbol;Acc:MGI:3610311]	-	gene	Name match	0	0.2073485106229782	1.0795296430587769	0.13364064693450928	2.425248861312866	0.6235637068748474	1.8485980033874512	1.6371564865112305	1.9064337015151978
Marcks	10	37133375	37138920	-	Marcks	ENSMUSG00000069662	myristoylated alanine rich protein kinase C substrate [Source:MGI Symbol;Acc:MGI:96907]	-	gene	Name match	0	5.062923908233643	5.933139801025391	5.257890224456787	6.333613872528076	5.702415466308594	6.775205135345459	5.299476146697998	5.633388996124268
Traf3ip2	10	39612934	39655307	+	Traf3ip2	ENSMUSG00000019842	TRAF3 interacting protein 2 [Source:MGI Symbol;Acc:MGI:2143599]	+	gene	Name match	0	4.663194179534912	3.50524640083313	4.402515888214111	2.506295919418335	4.1888837814331055	2.174755334854126	4.0907816886901855	1.910944938659668
Ak9	10	41303980	41434534	+	Ak9	ENSMUSG00000091415	adenylate kinase 9 [Source:MGI Symbol;Acc:MGI:2685080]	+	gene	Name match	0	1.546384572982788	-0.2706790566444397	0.26667264103889465	2.370988130569458	-0.6127533316612244	-1.3940421342849731	-2.621037244796753	-1.368658423423767
Sec63	10	42761496	42832514	+	Sec63	ENSMUSG00000019802	SEC63-like (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:2155302]	+	gene	Name match	0	5.826142311096191	5.8620147705078125	5.95410680770874	6.259854793548584	5.806264877319336	5.483179569244385	6.037045955657959	5.202744007110596
Cd24a	10	43578284	43584265	+	Cd24a	ENSMUSG00000047139	CD24a antigen [Source:MGI Symbol;Acc:MGI:88323]	+	gene	Name match	0	5.075008869171143	3.532893180847168	5.461462497711182	6.024524688720703	4.457566738128662	3.2373619079589844	5.0929856300354	2.249682903289795
Prep	10	45067203	45167198	+	Prep	ENSMUSG00000019849	prolyl endopeptidase [Source:MGI Symbol;Acc:MGI:1270863]	+	gene	Name match	0	7.910231590270996	6.233977794647217	7.870065212249756	6.651705265045166	7.908561706542969	5.595308303833008	7.603951930999756	5.395651340484619
Bves	10	45335772	45372479	+	Bves	ENSMUSG00000071317	blood vessel epicardial substance [Source:MGI Symbol;Acc:MGI:1346013]	+	gene	Name match	0	-1.5851328372955322	-3.5594284534454346	-1.349326252937317	-0.08639176934957504	-2.091888666152954	0.8974475264549255	0.3519171178340912	0.9656131863594055
Lin28b	10	45376620	45486395	-	Lin28b	ENSMUSG00000063804	lin-28 homolog B (C. elegans) [Source:MGI Symbol;Acc:MGI:3584032]	-	gene	Name match	0	2.4370641708374023	5.139617919921875	4.094244480133057	6.094353199005127	3.764521360397339	5.311238765716553	3.457103729248047	4.96708869934082
Slc35f1	10	52690533	53111622	+	Slc35f1	ENSMUSG00000038602	solute carrier family 35, member F1 [Source:MGI Symbol;Acc:MGI:2139810]	+	gene	Name match	0	-3.614579677581787	-1.2024730443954468	-3.476266860961914	1.5570440292358398	-3.633866548538208	-0.20388789474964142	-3.005038261413574	-0.2797295153141022
Cep85l	10	53273443	53379947	-	Cep85l	ENSMUSG00000038594	centrosomal protein 85-like [Source:MGI Symbol;Acc:MGI:3642684]	-	gene	Name match	0	2.531517505645752	1.6201292276382446	2.8765411376953125	3.0229625701904297	3.114934206008911	2.669903516769409	3.796025037765503	3.6559088230133057
Fam184a	10	53633145	53751123	-	Fam184a	ENSMUSG00000019856	family with sequence similarity 184, member A [Source:MGI Symbol;Acc:MGI:1923156]	-	gene	Name match	0	-0.7926515936851501	-1.0896315574645996	0.007470130920410156	1.7245947122573853	-1.191741943359375	0.33228451013565063	1.3128653764724731	2.725675344467163
Man1a	10	53904785	54076609	-	Man1a	ENSMUSG00000003746	mannosidase 1, alpha [Source:MGI Symbol;Acc:MGI:104677]	-	gene	Name match	0	0.5413575768470764	-0.26782509684562683	0.763481855392456	1.6860517263412476	0.17219418287277222	1.1986939907073975	1.5442476272583008	2.379363775253296
Msl3l2	10	56106917	56116880	+	Msl3l2	ENSMUSG00000047669	MSL3 like 2 [Source:MGI Symbol;Acc:MGI:1920640]	+	gene	Name match	0	0.8151015043258667	2.621894121170044	1.7086048126220703	3.7463490962982178	1.1920279264450073	1.6639333963394165	0.8722227215766907	1.7395893335342407
Sept10	10	59141627	59221847	-	Sept10	ENSMUSG00000019917	septin 10 [Source:MGI Symbol;Acc:MGI:1918110]	-	gene	Name match	0	4.713311672210693	4.529971599578857	4.932414531707764	5.275888919830322	4.243825435638428	5.552614212036133	5.426171779632568	6.013153553009033
P4ha1	10	59323296	59373304	+	P4ha1	ENSMUSG00000019916	procollagen-proline, 2-oxoglutarate 4- dioxygenase (proline 4-hydroxylase), alpha 1 polypeptide [Source:MGI Symbol;Acc:MGI:97463]	+	gene	Name match	0	4.524250030517578	4.328032970428467	4.596339702606201	5.301218509674072	5.222538948059082	6.2381134033203125	5.66575288772583	7.106922149658203
Spock2	10	60106219	60135198	+	Spock2	ENSMUSG00000058297	sparc/osteonectin, cwcv and kazal-like domains proteoglycan 2 [Source:MGI Symbol;Acc:MGI:1891351]	+	gene	Name match	0	0.3650994300842285	2.6594460010528564	1.240950107574463	1.2055944204330444	0.8846953511238098	3.324861764907837	2.9973819255828857	4.357249736785889
Unc5b	10	60762593	60831581	-	Unc5b	ENSMUSG00000020099	unc-5 netrin receptor B [Source:MGI Symbol;Acc:MGI:894703]	-	gene	Name match	0	5.668058395385742	5.347486972808838	4.833965301513672	4.491868495941162	5.696664333343506	3.514946937561035	5.863113880157471	5.060413837432861
Tacr2	10	62252438	62265990	+	Tacr2	ENSMUSG00000020081	tachykinin receptor 2 [Source:MGI Symbol;Acc:MGI:98477]	+	gene	Name match	0	-3.6905813217163086	-1.2064639329910278	-3.193601369857788	-3.693835496902466	-2.953542709350586	-1.4778884649276733	-2.759383201599121	-1.7526594400405884
Slc25a16	10	62920633	62946498	+	Slc25a16	ENSMUSG00000071253	solute carrier family 25 (mitochondrial carrier, Graves disease autoantigen), member 16 [Source:MGI Symbol;Acc:MGI:1920382]	+	gene	Name match	0	4.408286094665527	3.9860146045684814	4.682362079620361	4.6103901863098145	4.304670810699463	3.957881212234497	5.008702754974365	3.814220666885376
Dna2	10	62947026	62974185	+	Dna2	ENSMUSG00000036875	DNA replication helicase/nuclease 2 [Source:MGI Symbol;Acc:MGI:2443732]	+	gene	Name match	0	6.303974151611328	6.415902614593506	6.553022861480713	5.996470928192139	6.785192489624023	5.991870403289795	6.943522930145264	5.917743682861328
Arid5b	10	68092520	68278740	-	Arid5b	ENSMUSG00000019947	AT rich interactive domain 5B (MRF1-like) [Source:MGI Symbol;Acc:MGI:2175912]	-	gene	Name match	0	7.752131462097168	4.784182071685791	7.484683513641357	5.476403713226318	7.94948148727417	5.101449966430664	7.708780765533447	3.867192268371582
Bicc1	10	70922832	71159700	-	Bicc1	ENSMUSG00000014329	BicC family RNA binding protein 1 [Source:MGI Symbol;Acc:MGI:1933388]	-	gene	Name match	0	1.268776774406433	0.9290084838867188	1.6963258981704712	2.254582405090332	0.47157347202301025	1.5910000801086426	2.6074039936065674	2.3252804279327393
Aire	10	78030022	78043610	-	Aire	ENSMUSG00000000731	autoimmune regulator (autoimmune polyendocrinopathy candidiasis ectodermal dystrophy) [Source:MGI Symbol;Acc:MGI:1338803]	-	gene	Name match	0	-3.5385780334472656	3.30316424369812	-3.5776023864746094	4.112237930297852	0.7619094848632812	2.9706766605377197	1.5485163927078247	2.524970531463623
Abca7	10	79996494	80015572	+	Abca7	ENSMUSG00000035722	ATP-binding cassette, sub-family A (ABC1), member 7 [Source:MGI Symbol;Acc:MGI:1351646]	+	gene	Name match	0	3.1344709396362305	1.7503242492675781	2.590041160583496	-0.32123973965644836	3.420391798019409	0.8115150332450867	4.342052459716797	3.0990965366363525
Gpx4	10	80047166	80056439	+	Gpx4	ENSMUSG00000075706	glutathione peroxidase 4 [Source:MGI Symbol;Acc:MGI:104767]	+	gene	Name match	0	7.290362358093262	7.751387119293213	7.345222473144531	7.381931304931641	7.081061840057373	8.873946189880371	7.534834384918213	9.213791847229004
